,72.200000000,"Edim7/D"
,74.100000000,"D"
,79.700000000,"Edim7/D"
,81.600000000,"D"
,91.100000000,"A"
,91.900000000,"E7/G#"
,92.900000000,"A"
,93.800000000,"D"
,95.800000000,"E"
,98.300000000,"E7"
,101.700000000,"A"
,107.200000000,"E7/G#"
,110.400000000,"A"
,115.800000000,"D"
,117.600000000,"A"
,123.200000000,"D"
,125.000000000,"A"
,132.600000000,"Am"
,136.500000000,"D7"
,138.300000000,"Em"
,140.100000000,"Eb/G"
,141.900000000,"Gdim"
,144.000000000,"D"
,146.800000000,"A7"
,157.100000000,"D"
,162.900000000,"Edim7/D"
,164.700000000,"D"
,170.400000000,"Edim7/D"
,172.200000000,"D"
,181.600000000,"G"
,185.300000000,"E7/G#"
,187.100000000,"A"
,189.100000000,"A7"
,193.300000000,"D"
,196.800000000,"A7/C#"
,201.100000000,"D"
,206.500000000,"G"
,208.300000000,"D"
,213.900000000,"G"
,215.700000000,"D"
,224.300000000,"A"
,225.200000000,"D"
,236.000000000,"N"
,236.000000000,"N"
"08_mozart/CrossComp-0742_08_mozart_12_in_c_major263.mp3",0.000000000,"N"
,0.100000000,"C"
,4.100000000,"F/C"
,6.000000000,"C"
,7.800000000,"G7/B"
,9.700000000,"C"
,11.500000000,"F"
,12.400000000,"C"
,14.300000000,"A7"
,15.200000000,"G/D"
,17.000000000,"C"
,18.900000000,"F6"
,20.700000000,"G"
,36.700000000,"D"
,37.600000000,"G"
,39.600000000,"C6"
,40.400000000,"D"
,41.400000000,"Em"
,42.300000000,"C"
,43.300000000,"D"
,45.000000000,"G/B"
,46.900000000,"C"
,48.700000000,"G"
,52.400000000,"C"
,53.100000000,"Am"
,56.100000000,"G"
,58.100000000,"D"
,59.800000000,"G"
,65.600000000,"C"
,69.500000000,"F/C"
,71.100000000,"C"
,73.000000000,"G7/B"
,74.800000000,"C"
,76.700000000,"F6"
,77.600000000,"C"
,79.400000000,"A7"
,80.400000000,"G/D"
,82.200000000,"C"
,84.100000000,"F6"
,85.800000000,"G"
,101.800000000,"D"
,102.800000000,"G"
,104.600000000,"C6"
,105.500000000,"D"
,106.600000000,"C"
,108.400000000,"D"
,110.200000000,"G/B"
,112.100000000,"C"
,114.000000000,"G"
,117.700000000,"Am"
,121.400000000,"G"
,123.300000000,"D"
,125.100000000,"G/D"
,127.900000000,"D"
,128.800000000,"G"
,139.000000000,"C/G"
,144.100000000,"G"
,151.800000000,"C"
,155.500000000,"F/C"
,157.200000000,"C"
,159.100000000,"G7/B"
,160.900000000,"C"
,162.800000000,"F6"
,163.800000000,"C"
,165.600000000,"A7"
,166.500000000,"G"
,168.400000000,"C"
,170.200000000,"F6"
,172.100000000,"G"
,182.500000000,"C"
,190.900000000,"F6"
,191.800000000,"G"
,192.800000000,"F"
,194.700000000,"C"
,198.400000000,"F6"
,200.300000000,"C"
,203.900000000,"F"
,204.700000000,"Dm"
,207.700000000,"C"
,209.600000000,"G"
,211.300000000,"Fmaj7"
,212.200000000,"G"
,213.100000000,"C"
,214.100000000,"G"
,215.000000000,"C"
,219.200000000,"N"
,224.600000000,"N"
"08_mozart/CrossComp-0744_08_mozart_13_in_g_major274.mp3",0.000000000,"N"
,0.100000000,"Gmaj7"
,9.600000000,"C/G"
,11.500000000,"G"
,14.200000000,"Am"
,15.100000000,"G"
,17.000000000,"C/G"
,18.900000000,"G"
,21.800000000,"C"
,22.700000000,"Bm"
,24.500000000,"Bb7"
,28.200000000,"A"
,29.200000000,"D"
,37.600000000,"B7"
,38.600000000,"Em"
,39.600000000,"A7/C#"
,40.500000000,"D"
,45.200000000,"B"
,46.100000000,"Em"
,47.300000000,"D"
,48.900000000,"G"
,50.000000000,"D"
,51.700000000,"G"
,52.600000000,"D"
,55.400000000,"G"
,56.400000000,"D"
,60.200000000,"G"
,63.100000000,"D"
,64.400000000,"Cmaj7"
,66.200000000,"D"
,67.600000000,"G"
,73.900000000,"Am"
,74.900000000,"G"
,76.800000000,"C/G"
,78.700000000,"G"
,81.400000000,"C"
,82.400000000,"Bm"
,84.200000000,"Bb7"
,87.900000000,"A"
,88.900000000,"D"
,97.400000000,"B7/D#"
,98.300000000,"Em"
,99.300000000,"A7"
,100.200000000,"D"
,104.900000000,"B"
,105.900000000,"Em"
,107.100000000,"D"
,108.700000000,"G"
,109.600000000,"D"
,111.400000000,"G"
,112.400000000,"D"
,115.200000000,"G"
,116.200000000,"D"
,122.000000000,"A/E"
,123.700000000,"Gmaj7"
,126.500000000,"A7"
,127.600000000,"Dmaj7"
,128.400000000,"Gmaj7"
,130.400000000,"A"
,131.300000000,"D7"
,132.300000000,"G"
,135.000000000,"D7"
,136.900000000,"Em"
,138.700000000,"B7"
,140.500000000,"Em"
,142.300000000,"G7"
,144.200000000,"C"
,146.000000000,"G/D"
,147.800000000,"C"
,148.700000000,"Em7"
,150.200000000,"C6"
,153.200000000,"A7/C#"
,155.200000000,"D"
,158.900000000,"G"
,164.400000000,"D7/F#"
,166.200000000,"G"
,168.200000000,"C/G"
,169.700000000,"G"
,172.800000000,"Am"
,173.600000000,"D"
,174.900000000,"Gm"
,178.300000000,"Eb"
,179.200000000,"D7"
,182.900000000,"Gmaj7"
,188.500000000,"E7"
,189.600000000,"Am"
,190.500000000,"D7/F#"
,191.400000000,"G"
,192.400000000,"C"
,193.400000000,"G"
,196.100000000,"E"
,197.000000000,"Am"
,198.100000000,"G"
,202.600000000,"C"
,203.600000000,"G/D"
,206.300000000,"C"
,207.300000000,"G"
,215.400000000,"N"
,221.000000000,"N"
"08_mozart/CrossComp-0735_08_mozart_14_in_c_major278.mp3",0.000000000,"N"
,0.100000000,"C"
,1.700000000,"G"
,2.600000000,"C"
,4.700000000,"G"
,6.400000000,"C"
,8.000000000,"G"
,10.100000000,"C"
,17.300000000,"G"
,18.200000000,"C/G"
,20.900000000,"Gdim"
,22.700000000,"Dm"
,26.300000000,"G"
,30.000000000,"C"
,30.900000000,"F6"
,31.700000000,"C"
,37.200000000,"G/D"
,38.200000000,"D7"
,40.400000000,"G"
,40.900000000,"D/F#"
,42.400000000,"Gm"
,44.600000000,"D"
,46.400000000,"Gm"
,48.200000000,"Cdim"
,50.000000000,"Gdim"
,51.700000000,"Gm"
,53.600000000,"Eb7"
,55.400000000,"G"
,60.900000000,"Cmaj7"
,62.700000000,"D7"
,64.800000000,"G"
,68.800000000,"C6"
,70.100000000,"D7"
,70.600000000,"G"
,72.900000000,"Am7"
,73.700000000,"G"
,74.700000000,"D"
,75.500000000,"G"
,78.200000000,"D"
,79.100000000,"G"
,82.700000000,"C"
,86.300000000,"G/D"
,91.500000000,"Am"
,93.300000000,"D7"
,93.800000000,"G7"
,95.400000000,"Am"
,97.200000000,"D7"
,97.600000000,"G"
,101.400000000,"Bbdim"
,104.400000000,"Dm"
,105.100000000,"C#dim"
,106.900000000,"Dm"
,107.900000000,"Gm6"
,108.800000000,"Dm"
,112.100000000,"Abdim"
,115.300000000,"G7/B"
,118.200000000,"C"
,119.000000000,"F6"
,120.000000000,"C"
,120.900000000,"G7"
,121.800000000,"C7"
,125.600000000,"F"
,126.500000000,"Eb7"
,127.500000000,"D7"
,129.300000000,"G"
,130.300000000,"D"
,131.200000000,"G"
,132.100000000,"F7"
,133.000000000,"E7"
,134.900000000,"C"
,135.800000000,"E"
,136.700000000,"Am"
,137.700000000,"C"
,139.600000000,"Dm"
,144.000000000,"G"
,147.800000000,"C"
,148.700000000,"F6"
,149.500000000,"C"
,154.900000000,"D7"
,158.300000000,"G"
,160.100000000,"Cm"
,162.200000000,"G/D"
,164.000000000,"Cm"
,165.800000000,"Fm6"
,167.700000000,"Cdim"
,169.400000000,"Cm"
,171.300000000,"Ab7"
,173.100000000,"G"
,174.900000000,"C"
,178.600000000,"Fmaj7"
,180.300000000,"G7"
,182.300000000,"C"
,185.900000000,"F"
,187.800000000,"C/G"
,190.400000000,"G"
,193.100000000,"C"
,194.000000000,"G"
,196.700000000,"C"
,200.200000000,"F"
,203.800000000,"C"
,205.700000000,"G"
,207.500000000,"C7"
,209.000000000,"Dm"
,210.400000000,"Cmaj7"
,211.800000000,"Bbdim"
,212.900000000,"Dm"
,214.200000000,"C"
,216.100000000,"G"
,217.000000000,"C"
,219.100000000,"G"
,220.800000000,"C"
,222.800000000,"G"
,224.500000000,"C"
,228.500000000,"N"
,234.200000000,"N"
"08_mozart/CrossComp-0736_08_mozart_15_in_c_major328.mp3",0.000000000,"N"
,0.100000000,"C"
,2.400000000,"Dm7"
,3.400000000,"Bm"
,4.500000000,"Ab"
,5.300000000,"F#m"
,6.300000000,"C"
,11.100000000,"F/C"
,11.900000000,"C"
,16.800000000,"G"
,17.800000000,"C6"
,22.600000000,"D"
,29.100000000,"G"
,30.900000000,"E7/G#"
,31.400000000,"D7/F#"
,32.200000000,"Gmaj7"
,32.800000000,"C"
,33.200000000,"F#dim"
,34.100000000,"C/E"
,36.500000000,"D"
,41.100000000,"G"
,51.400000000,"C6"
,53.300000000,"G"
,57.100000000,"Cmaj7"
,61.800000000,"D"
,63.900000000,"G"
,65.700000000,"D7"
,66.600000000,"G"
,76.400000000,"C/G"
,80.400000000,"Dm"
,81.400000000,"Bm"
,82.300000000,"Abmaj7"
,83.300000000,"F#m"
,84.200000000,"Gm7"
,85.200000000,"Em"
,86.000000000,"C"
,94.100000000,"G"
,95.500000000,"C"
,97.300000000,"Fmaj7"
,98.300000000,"G7"
,98.800000000,"C6"
,100.300000000,"D"
,103.200000000,"Cmaj7"
,104.000000000,"D"
,106.800000000,"G"
,109.100000000,"D7/F#"
,110.100000000,"C"
,114.100000000,"D"
,118.800000000,"G/D"
,120.700000000,"D7"
,121.500000000,"G"
,129.000000000,"C6"
,131.000000000,"G"
,134.700000000,"Cmaj7"
,140.200000000,"D"
,141.300000000,"G"
,143.300000000,"D7"
,144.100000000,"G"
,153.800000000,"C/G"
,155.700000000,"Gdim"
,159.300000000,"D"
,162.900000000,"Adim"
,166.500000000,"E"
,168.400000000,"F"
,169.300000000,"Bdim"
,170.200000000,"E7/G#"
,171.000000000,"Am"
,171.900000000,"D7/F#"
,172.900000000,"Gm"
,173.800000000,"C7/E"
,174.800000000,"F"
,175.600000000,"Dm"
,176.500000000,"C7/E"
,177.400000000,"F"
,183.000000000,"G"
,187.100000000,"C"
,192.300000000,"F6"
,193.300000000,"Bm"
,194.200000000,"Ab"
,195.100000000,"F#m"
,196.100000000,"G7"
,197.100000000,"Em"
,197.900000000,"C"
,202.600000000,"G"
,203.500000000,"C"
,206.500000000,"G"
,207.300000000,"C"
,211.100000000,"G"
,218.500000000,"C"
,220.700000000,"Dm"
,221.600000000,"C"
,222.300000000,"Dm"
,224.900000000,"G"
,225.800000000,"C"
,228.600000000,"C7"
,233.200000000,"F"
,233.800000000,"Am7"
,235.400000000,"F6"
,236.100000000,"D7/F#"
,237.100000000,"G"
,238.100000000,"C"
,244.600000000,"Dm"
,246.500000000,"C"
,250.200000000,"F"
,253.900000000,"Dm"
,255.800000000,"C"
,258.900000000,"G"
,259.700000000,"C"
,264.600000000,"F/C"
,265.900000000,"C"
,277.400000000,"N"
,284.100000000,"N"
"08_mozart/CrossComp-0748_08_mozart_16_in_c_major329.mp3",0.000000000,"N"
,0.100000000,"C"
,11.400000000,"F/C"
,15.000000000,"C"
,16.800000000,"Dm"
,17.700000000,"G7"
,18.600000000,"C"
,25.700000000,"G"
,29.300000000,"C"
,35.900000000,"Am6"
,36.400000000,"G"
,38.100000000,"C"
,40.000000000,"G"
,41.600000000,"C"
,45.200000000,"G"
,51.200000000,"D7"
,53.000000000,"G"
,58.500000000,"D7"
,68.300000000,"G"
,72.800000000,"C"
,76.400000000,"G"
,85.000000000,"C"
,86.600000000,"D7"
,91.600000000,"G"
,92.400000000,"C"
,93.300000000,"G"
,95.700000000,"D7"
,96.600000000,"G"
,97.700000000,"D7"
,98.400000000,"G"
,99.200000000,"Am7"
,103.100000000,"D"
,105.800000000,"G"
,106.600000000,"C"
,107.500000000,"G"
,112.000000000,"D7"
,115.500000000,"G"
,119.000000000,"C"
,129.600000000,"C#dim"
,133.000000000,"Dm"
,134.700000000,"A7"
,136.400000000,"Dm"
,138.000000000,"C"
,141.600000000,"Dm"
,142.500000000,"G7"
,143.300000000,"C"
,146.300000000,"Eaug"
,147.700000000,"Bdim7/A"
,148.500000000,"Am"
,150.200000000,"G"
,152.000000000,"C"
,155.600000000,"G"
,157.400000000,"C"
,161.500000000,"G7"
,163.700000000,"C"
,168.800000000,"G7"
,177.500000000,"C"
,182.900000000,"F"
,186.300000000,"C"
,194.900000000,"F/G"
,196.600000000,"G7"
,201.700000000,"Cmaj7"
,202.500000000,"F6"
,203.500000000,"C"
,207.600000000,"G7"
,208.600000000,"C6"
,210.100000000,"G7"
,215.900000000,"Cmaj7"
,216.800000000,"F"
,217.700000000,"C"
,222.200000000,"G"
,225.700000000,"C7"
,229.200000000,"F"
,229.600000000,"D"
,230.100000000,"Em"
,230.900000000,"F"
,231.800000000,"G"
,232.600000000,"Am"
,236.200000000,"F6"
,237.500000000,"D7/F#"
,239.600000000,"C"
,242.900000000,"G"
,246.800000000,"C"
,262.600000000,"N"
,262.600000000,"N"
"08_mozart/CrossComp-0741_08_mozart_17_in_c_major336.mp3",0.000000000,"N"
,0.100000000,"C"
,8.200000000,"F/C"
,10.200000000,"C"
,12.100000000,"Dm6"
,13.100000000,"C"
,14.000000000,"F"
,17.900000000,"G7"
,19.300000000,"C"
,27.700000000,"F/C"
,29.500000000,"C"
,31.300000000,"Dm"
,32.200000000,"G7"
,34.100000000,"C"
,35.100000000,"F"
,37.100000000,"C"
,39.000000000,"Dm"
,39.900000000,"C"
,47.200000000,"G"
,50.300000000,"C"
,53.300000000,"G"
,56.000000000,"D7/F#"
,58.900000000,"G"
,59.800000000,"Am"
,61.700000000,"D"
,64.900000000,"G"
,66.700000000,"D7"
,68.200000000,"A7/C#"
,69.400000000,"D"
,71.300000000,"D7"
,78.100000000,"G/D"
,79.000000000,"D7"
,80.000000000,"G/D"
,80.900000000,"Cmaj7"
,84.700000000,"Gmaj7"
,91.900000000,"Am"
,94.200000000,"G/D"
,96.200000000,"D7"
,98.000000000,"Gmaj7"
,99.400000000,"C/G"
,101.800000000,"G"
,104.600000000,"Am"
,105.400000000,"G"
,111.200000000,"D7"
,114.900000000,"G"
,122.300000000,"C"
,130.300000000,"F/C"
,132.200000000,"C"
,134.000000000,"Dm"
,134.900000000,"G7"
,136.700000000,"C"
,137.700000000,"F"
,139.700000000,"C"
,140.700000000,"A7/C#"
,141.600000000,"Dm"
,142.500000000,"Gm6"
,143.700000000,"Dm"
,149.800000000,"A"
,153.100000000,"Dm"
,154.700000000,"G7"
,155.600000000,"C"
,158.300000000,"G7"
,161.000000000,"C"
,161.800000000,"Dm"
,163.500000000,"C/G"
,169.300000000,"D7/F#"
,171.200000000,"G"
,172.800000000,"Gm7"
,175.000000000,"Cm"
,176.600000000,"Gm7"
,178.600000000,"G7"
,184.200000000,"C"
,186.100000000,"Dm"
,187.900000000,"C"
,189.500000000,"Cmaj7"
,195.500000000,"Dm"
,197.400000000,"Cmaj7"
,203.000000000,"C"
,204.800000000,"F"
,206.500000000,"C"
,213.100000000,"F"
,213.700000000,"F#dim"
,214.600000000,"C"
,223.200000000,"Cm"
,229.200000000,"Ab7"
,231.300000000,"C#"
,233.400000000,"G7"
,235.100000000,"Cm"
,236.900000000,"Cdim"
,239.700000000,"C"
,251.600000000,"G6"
,255.200000000,"C"
,258.400000000,"Dm"
,263.400000000,"C"
,272.400000000,"F"
,274.700000000,"Edim7"
,277.900000000,"G7"
,280.200000000,"C"
,281.200000000,"G7"
,282.100000000,"C"
,296.200000000,"N"
,296.200000000,"N"
"08_mozart/CrossComp-0740_08_mozart_1_in_e_flat_major67.mp3",0.000000000,"N"
,0.100000000,"Eb"
,3.200000000,"Abmaj7"
,5.600000000,"Eb"
,10.800000000,"Ab6"
,12.800000000,"Gm"
,13.800000000,"Cm"
,16.700000000,"Abmaj7"
,17.800000000,"Eb"
,18.900000000,"Bb"
,19.900000000,"Eb"
,22.100000000,"Dm7"
,23.100000000,"Bb"
,26.100000000,"F7"
,29.100000000,"Bb"
,32.200000000,"F7"
,35.100000000,"Bb"
,37.300000000,"Ddim"
,38.400000000,"Ebm"
,40.400000000,"F"
,41.400000000,"Edim"
,42.500000000,"Eb"
,43.500000000,"Bb"
,44.500000000,"Edim"
,45.600000000,"Eb"
,46.700000000,"Bb/D"
,47.800000000,"Eb6"
,48.800000000,"Bb/F"
,50.000000000,"F6"
,51.100000000,"Bb"
,54.300000000,"Eb6"
,55.400000000,"Bb"
,60.800000000,"Eb6"
,61.900000000,"Bb/F"
,63.100000000,"F"
,64.100000000,"Bb7"
,66.800000000,"Gm7"
,74.200000000,"Eb"
,76.400000000,"Abmaj7"
,78.700000000,"Eb/G"
,84.100000000,"Ab6"
,86.000000000,"Gm"
,87.000000000,"Cm"
,89.100000000,"Eb"
,90.200000000,"Fm"
,92.100000000,"Adim"
,93.200000000,"Bb"
,95.200000000,"Gm7"
,96.600000000,"Eb"
,99.700000000,"Bb7"
,102.900000000,"Eb"
,105.900000000,"Bb7"
,109.100000000,"Eb"
,111.200000000,"Eb7/G"
,112.400000000,"Abm"
,114.500000000,"Bb"
,115.600000000,"Cm6"
,116.700000000,"Ab"
,117.700000000,"Eb"
,118.800000000,"F7/A"
,119.800000000,"Ddim7"
,120.900000000,"Eb"
,122.100000000,"Ab6"
,123.200000000,"Eb"
,124.300000000,"Bb6"
,125.500000000,"Eb"
,128.700000000,"Ab"
,129.800000000,"Eb/Bb"
,130.900000000,"Bb7"
,132.000000000,"Eb"
,135.200000000,"Ab"
,136.300000000,"Bb7"
,138.600000000,"Eb"
,149.400000000,"N"
,149.400000000,"N"
"08_mozart/CrossComp-0737_08_mozart_2_in_b_flat_major68.mp3",0.000000000,"N"
,0.100000000,"Bb"
,4.100000000,"Eb/Bb"
,9.300000000,"Bb"
,11.200000000,"F7"
,12.900000000,"Bb"
,14.700000000,"Cm"
,15.600000000,"F7"
,16.500000000,"Bb"
,17.400000000,"Eb"
,18.200000000,"Bbmaj7"
,22.000000000,"F"
,30.300000000,"Bb"
,33.100000000,"F"
,35.900000000,"C7"
,36.800000000,"Fmaj7"
,39.600000000,"C7/E"
,40.500000000,"F"
,41.400000000,"Gm"
,42.300000000,"F"
,43.300000000,"Bb"
,43.800000000,"C7"
,44.200000000,"F"
,48.000000000,"Bb"
,51.900000000,"Eb/Bb"
,57.200000000,"Bb"
,59.000000000,"Cm7"
,59.900000000,"F7"
,60.900000000,"Gm"
,62.700000000,"Cm"
,63.600000000,"F"
,64.500000000,"Bb"
,65.400000000,"Eb"
,66.300000000,"Bbmaj7"
,70.200000000,"F"
,78.300000000,"Bb"
,81.000000000,"F"
,83.800000000,"C7"
,84.800000000,"F"
,87.700000000,"C7/E"
,88.500000000,"F"
,89.500000000,"Edim7"
,90.400000000,"F"
,91.400000000,"Bb6"
,92.200000000,"F"
,97.900000000,"F7"
,99.800000000,"Bb"
,101.600000000,"F"
,103.300000000,"Cm"
,104.300000000,"D"
,105.200000000,"Gm"
,107.300000000,"D"
,108.900000000,"Gm"
,110.700000000,"Cm"
,112.500000000,"F"
,113.900000000,"Bb"
,119.900000000,"Eb/Bb"
,123.000000000,"Bb"
,125.300000000,"Cm"
,126.200000000,"F"
,127.100000000,"Gm"
,128.900000000,"Cm"
,129.900000000,"F"
,130.800000000,"Bb"
,131.700000000,"Eb"
,132.600000000,"Bbmaj7"
,136.500000000,"F"
,138.200000000,"Bb"
,144.800000000,"Eb"
,147.600000000,"Bb/F"
,150.400000000,"F7/A"
,151.400000000,"Bb"
,156.000000000,"Eb"
,156.600000000,"Bb"
,162.600000000,"F"
,164.400000000,"F7"
,166.300000000,"Bb"
,167.200000000,"F"
,169.700000000,"Cm"
,170.800000000,"D"
,171.800000000,"Gm"
,177.300000000,"Cm"
,178.500000000,"F"
,180.500000000,"Bb"
,186.500000000,"Eb/Bb"
,190.500000000,"Bb"
,191.900000000,"Eb6"
,192.800000000,"F7"
,193.800000000,"Gm"
,195.600000000,"Cm"
,196.500000000,"F"
,197.400000000,"Bb"
,198.300000000,"Eb"
,199.200000000,"Bbmaj7"
,203.300000000,"F"
,204.800000000,"Bb"
,211.400000000,"Eb"
,214.200000000,"Bb/F"
,217.000000000,"F7/A"
,218.100000000,"Bb"
,222.600000000,"Eb6"
,223.200000000,"Bb"
,230.800000000,"N"
,237.000000000,"N"
"08_mozart/CrossComp-0750_08_mozart_3_in_d_major69.mp3",0.000000000,"N"
,0.100000000,"D"
,4.200000000,"G/D"
,7.900000000,"D"
,11.800000000,"A7/C#"
,13.600000000,"D"
,16.500000000,"A7/C#"
,17.400000000,"D"
,21.300000000,"A"
,23.100000000,"E7/G#"
,25.000000000,"A"
,27.100000000,"E7"
,28.900000000,"Amaj7"
,37.300000000,"C#m7"
,38.200000000,"A"
,41.000000000,"Ebdim7"
,42.000000000,"A/E"
,43.000000000,"E"
,43.800000000,"A"
,46.600000000,"Ebdim7"
,47.600000000,"A"
,53.300000000,"D"
,57.200000000,"G/D"
,60.900000000,"D"
,64.700000000,"A7/C#"
,66.600000000,"D"
,69.600000000,"A7/C#"
,70.400000000,"D"
,74.300000000,"A"
,76.200000000,"E7/G#"
,78.000000000,"A"
,80.000000000,"E7"
,81.900000000,"A"
,82.800000000,"E7/G#"
,83.700000000,"A"
,84.700000000,"Abdim"
,85.600000000,"A"
,88.400000000,"Abdim"
,89.400000000,"A"
,93.900000000,"F#m6"
,94.900000000,"A/E"
,95.800000000,"E"
,96.800000000,"A"
,108.300000000,"A7/C#"
,110.000000000,"D/F#"
,113.800000000,"A7"
,115.700000000,"D"
,119.500000000,"G/D"
,123.300000000,"D"
,127.100000000,"A7"
,129.000000000,"D"
,133.800000000,"Em"
,134.600000000,"D7"
,136.600000000,"G"
,137.600000000,"Bb7"
,138.600000000,"D"
,140.500000000,"A7"
,142.500000000,"Dmaj7"
,149.300000000,"A7"
,150.200000000,"D"
,153.800000000,"Bm"
,155.700000000,"D"
,156.700000000,"A"
,157.600000000,"D"
,159.500000000,"Bm"
,161.300000000,"D"
,162.300000000,"A"
,163.200000000,"D"
,167.200000000,"A"
,169.300000000,"A7"
,171.100000000,"D/F#"
,174.900000000,"A7"
,176.800000000,"D"
,180.700000000,"G/D"
,184.400000000,"D"
,188.300000000,"A7"
,190.100000000,"D"
,197.700000000,"G"
,198.800000000,"Bb7"
,199.700000000,"D"
,201.600000000,"A7"
,203.700000000,"Dmaj7"
,210.400000000,"A7"
,211.300000000,"D"
,215.000000000,"Bm"
,216.800000000,"D"
,220.600000000,"Bm"
,222.400000000,"D"
,223.400000000,"A"
,224.300000000,"D"
,230.000000000,"N"
,236.300000000,"N"
"08_mozart/CrossComp-0747_08_mozart_4_in_d_major144.mp3",0.000000000,"N"
,0.100000000,"D"
,2.200000000,"A/E"
,3.200000000,"Em"
,4.800000000,"D"
,9.700000000,"A7/C#"
,11.300000000,"D"
,18.600000000,"G6"
,20.300000000,"A"
,21.200000000,"D"
,24.100000000,"A"
,28.000000000,"E7/G#"
,29.700000000,"A"
,31.500000000,"E7/G#"
,33.200000000,"A/C#"
,35.000000000,"D"
,36.900000000,"A"
,40.500000000,"D"
,42.400000000,"A/E"
,45.100000000,"E7"
,46.000000000,"A"
,49.700000000,"D"
,51.700000000,"A/E"
,52.700000000,"Em"
,54.300000000,"D"
,59.100000000,"A7/C#"
,60.900000000,"D"
,68.200000000,"G6"
,70.000000000,"Dmaj7"
,71.900000000,"A"
,72.900000000,"D"
,73.800000000,"A"
,77.700000000,"E7/G#"
,79.400000000,"A"
,81.300000000,"E7/G#"
,83.000000000,"A/C#"
,84.800000000,"D"
,86.700000000,"A"
,90.300000000,"D"
,92.200000000,"A/E"
,94.900000000,"E7"
,95.900000000,"A"
,100.600000000,"C"
,101.600000000,"Ebm"
,102.600000000,"Em"
,104.500000000,"Am"
,105.400000000,"Em"
,106.400000000,"Am6"
,107.300000000,"Gaug"
,108.300000000,"B"
,111.000000000,"Gm"
,112.900000000,"A"
,114.700000000,"D"
,115.700000000,"Gm"
,116.600000000,"D/F#"
,117.600000000,"Gm6"
,118.500000000,"Dmaj7"
,121.200000000,"G"
,122.200000000,"F#aug"
,123.100000000,"G"
,123.900000000,"A"
,125.900000000,"D"
,127.900000000,"A7/C#"
,129.700000000,"D"
,131.600000000,"A"
,133.400000000,"D"
,135.200000000,"Gmaj7"
,138.800000000,"A"
,139.600000000,"D"
,142.700000000,"A"
,144.500000000,"D"
,146.600000000,"A7/C#"
,148.300000000,"D"
,150.200000000,"A7"
,151.900000000,"D"
,153.800000000,"G"
,155.700000000,"D"
,158.000000000,"E7/G#"
,158.500000000,"A"
,159.500000000,"Dm"
,161.500000000,"A7/C#"
,163.300000000,"D"
,165.300000000,"A7/C#"
,167.000000000,"D"
,168.900000000,"A7"
,170.700000000,"D"
,172.500000000,"G"
,174.400000000,"Dmaj7"
,181.900000000,"A/E"
,182.800000000,"G6"
,184.500000000,"D"
,194.900000000,"N"
,194.900000000,"N"
"08_mozart/CrossComp-0749_08_mozart_5_in_f_major145.mp3",0.000000000,"N"
,0.100000000,"F"
,1.700000000,"C"
